"age","job_admin.","job_blue.collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self.employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","education_primary","education_secondary","education_tertiary","education_unknown","default","balance","housing","loan","contact_cellular","contact_telephone","contact_unknown","day","month","duration","campaign","IFP","previous","poutcome_failure","poutcome_other","poutcome_success","PDAYS_1","PDAYS_2","PDAYS_3","PDAYS_4","y"
53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6571,1,1,1,0,0,3,2,208,1,0,0,0,0,0,0,0,0,0,"yes"
59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,3,2,722,1,1,4,1,0,0,1,0,0,0,"no"
74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5539,1,1,1,0,0,3,2,253,2,1,1,0,0,1,0,1,0,0,"no"
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2758,1,1,1,0,0,4,2,658,3,0,0,0,0,0,0,0,0,0,"yes"
55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2037,1,1,1,0,0,4,2,305,2,1,3,0,0,1,1,0,0,0,"yes"
32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,4,2,233,3,1,2,1,0,0,0,0,1,0,"yes"
62,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,569,1,1,1,0,0,4,2,94,5,1,1,0,0,1,0,1,0,0,"yes"
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2223,1,1,0,1,0,4,2,429,1,0,0,0,0,0,0,0,0,0,"yes"
42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3777,2,1,1,0,0,4,2,139,4,0,0,0,0,0,0,0,0,0,"no"
47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,46,1,1,1,0,0,4,2,371,1,0,0,0,0,0,0,0,0,0,"no"
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1085,1,1,1,0,0,4,2,195,6,1,12,0,1,0,1,0,0,0,"yes"
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,1,0,0,4,2,330,1,1,3,0,0,1,0,1,0,0,"no"
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,115,1,1,1,0,0,4,2,187,1,1,9,1,0,0,1,0,0,0,"no"
55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,602,1,1,1,0,0,4,2,390,2,1,6,0,0,1,0,1,0,0,"yes"
77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2123,1,1,0,1,0,4,2,141,4,0,0,0,0,0,0,0,0,0,"no"
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1646,2,1,1,0,0,4,2,261,1,1,6,0,0,1,0,1,0,0,"yes"
51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1574,1,1,1,0,0,4,2,149,2,0,0,0,0,0,0,0,0,0,"no"
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,1,0,0,4,2,111,5,1,2,0,1,0,1,0,0,0,"no"
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1019,1,1,1,0,0,4,2,155,1,1,1,0,1,0,0,0,1,0,"no"
30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,4,1,1,1,0,0,4,2,443,2,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,144,2,2,1,0,0,4,2,202,4,1,20,1,0,0,1,0,0,0,"no"
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5474,1,1,1,0,0,4,2,181,4,1,5,0,0,1,0,1,0,0,"no"
35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,415,1,1,1,0,0,4,2,649,1,1,1,1,0,0,0,1,0,0,"yes"
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,210,1,1,0,1,0,4,2,123,2,1,1,1,0,0,0,1,0,0,"no"
80,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2354,1,1,0,1,0,4,2,739,1,1,2,1,0,0,0,1,0,0,"yes"
61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,175,1,1,0,1,0,4,2,79,2,1,2,0,0,1,0,1,0,0,"no"
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,318,1,1,1,0,0,4,2,383,1,1,5,1,0,0,0,1,0,0,"yes"
63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,1,0,0,4,2,45,2,1,1,0,0,1,1,0,0,0,"no"
48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1730,2,1,1,0,0,4,2,489,1,1,2,1,0,0,0,1,0,0,"yes"
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,4,2,92,3,1,1,1,0,0,0,1,0,0,"no"
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1059,1,1,1,0,0,4,2,146,5,1,1,0,1,0,0,0,1,0,"no"
29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1788,1,1,1,0,0,4,2,303,1,1,1,0,0,1,1,0,0,0,"no"
39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,2,1,0,0,4,2,60,1,0,0,0,0,0,0,0,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,308,1,1,1,0,0,4,2,162,2,1,1,1,0,0,0,1,0,0,"no"
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,228,1,1,1,0,0,5,2,232,1,1,1,1,0,0,0,0,0,1,"no"
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,696,1,2,1,0,0,5,2,193,1,1,8,1,0,0,0,1,0,0,"no"
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,228,1,1,0,1,0,5,2,176,1,1,3,1,0,0,0,0,1,0,"no"
25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,448,1,1,1,0,0,5,2,151,1,1,1,0,0,1,0,0,1,0,"yes"
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,382,1,1,1,0,0,5,2,148,1,1,1,1,0,0,1,0,0,0,"no"
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2302,1,1,0,1,0,5,2,110,1,1,2,1,0,0,1,0,0,0,"no"
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1778,1,1,1,0,0,5,2,99,1,1,3,0,0,1,1,0,0,0,"no"
30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,145,1,1,1,0,0,5,2,96,3,1,1,1,0,0,0,1,0,0,"no"
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,994,1,1,1,0,0,5,2,195,1,1,5,1,0,0,0,1,0,0,"yes"
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3188,1,1,1,0,0,5,2,65,2,1,1,0,1,0,0,0,1,0,"no"
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1536,1,1,1,0,0,5,2,132,1,1,3,0,0,1,0,1,0,0,"no"
36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1057,1,1,1,0,0,5,2,383,2,0,0,0,0,0,0,0,0,0,"no"
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,96,1,1,1,0,0,5,2,102,1,1,3,0,0,1,0,1,0,0,"no"
71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4388,1,1,1,0,0,5,2,346,1,1,3,0,1,0,0,1,0,0,"no"
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,19,1,1,1,0,0,5,2,110,2,1,2,0,0,1,1,0,0,0,"yes"
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,145,2,1,1,0,0,5,2,67,3,0,0,0,0,0,0,0,0,0,"no"
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,0,0,5,2,280,2,0,0,0,0,0,0,0,0,0,"no"
58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1625,1,1,1,0,0,5,2,286,2,0,0,0,0,0,0,0,0,0,"yes"
73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,443,1,1,1,0,0,5,2,133,2,0,0,0,0,0,0,0,0,0,"no"
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1221,2,1,1,0,0,5,2,210,2,1,6,1,0,0,0,0,1,0,"no"
29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3310,1,1,1,0,0,5,2,276,2,0,0,0,0,0,0,0,0,0,"no"
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,171,1,1,0,1,0,5,2,260,6,0,0,0,0,0,0,0,0,0,"no"
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,339,1,1,0,1,0,5,2,124,7,0,0,0,0,0,0,0,0,0,"no"
65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,343,1,1,0,1,0,5,2,159,2,0,0,0,0,0,0,0,0,0,"no"
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2750,1,1,1,0,0,5,2,242,1,0,0,0,0,0,0,0,0,0,"no"
25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,145,1,1,1,0,0,5,2,145,1,1,1,1,0,0,0,1,0,0,"no"
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2976,2,1,1,0,0,5,2,783,1,1,5,1,0,0,0,1,0,0,"yes"
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1232,1,1,1,0,0,5,2,217,1,0,0,0,0,0,0,0,0,0,"no"
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,490,2,1,1,0,0,8,2,203,2,1,1,1,0,0,0,1,0,0,"no"
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1144,2,1,1,0,0,8,2,376,2,1,3,0,1,0,1,0,0,0,"yes"
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,897,2,1,1,0,0,8,2,190,2,1,8,1,0,0,0,0,1,0,"yes"
84,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2619,1,1,0,1,0,8,2,145,2,1,2,1,0,0,1,0,0,0,"no"
67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,704,1,1,1,0,0,8,2,186,2,1,1,0,0,1,1,0,0,0,"yes"
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3000,2,2,1,0,0,8,2,215,3,1,1,1,0,0,0,0,1,0,"no"
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1996,1,1,1,0,0,8,2,1133,3,1,1,0,1,0,1,0,0,0,"yes"
22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,216,1,1,1,0,0,8,2,363,1,1,1,0,0,1,0,1,0,0,"yes"
56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2038,1,1,1,0,0,8,2,405,1,1,1,0,0,1,0,0,1,0,"no"
24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,556,2,1,1,0,0,8,2,278,1,1,4,0,0,1,1,0,0,0,"yes"
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,97,2,1,1,0,0,8,2,340,3,0,0,0,0,0,0,0,0,0,"no"
53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4968,1,1,1,0,0,8,2,94,1,1,1,0,1,0,0,0,0,1,"no"
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1206,1,1,0,1,0,8,2,309,1,1,3,1,0,0,0,0,0,1,"yes"
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,266,1,1,1,0,0,8,2,108,1,0,0,0,0,0,0,0,0,0,"no"
39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1301,1,1,1,0,0,8,2,185,2,1,1,1,0,0,0,1,0,0,"no"
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1855,1,1,0,1,0,8,2,78,6,0,0,0,0,0,0,0,0,0,"yes"
79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,631,1,1,0,1,0,8,2,105,2,1,1,1,0,0,0,1,0,0,"no"
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,698,1,1,1,0,0,8,2,186,1,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,62,1,1,1,0,0,8,2,469,2,1,2,1,0,0,0,1,0,0,"yes"
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1257,1,1,1,0,0,8,2,108,9,1,1,0,1,0,1,0,0,0,"no"
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1228,2,2,1,0,0,8,2,116,2,1,1,0,0,1,0,1,0,0,"no"
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3634,1,1,1,0,0,8,2,341,8,0,0,0,0,0,0,0,0,0,"yes"
33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1536,1,1,1,0,0,9,2,359,1,1,3,0,0,1,1,0,0,0,"yes"
60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,824,2,1,1,0,0,9,2,127,1,1,7,0,1,0,0,0,0,1,"yes"
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,235,1,1,1,0,0,9,2,98,1,1,1,0,0,1,1,0,0,0,"yes"
18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,108,1,1,1,0,0,9,2,92,1,1,1,0,0,1,0,1,0,0,"yes"
65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2331,1,1,0,1,0,9,2,290,1,1,1,0,0,1,1,0,0,0,"yes"
25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,125,1,1,1,0,0,9,2,215,1,1,2,0,0,1,1,0,0,0,"yes"
58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,7554,1,1,0,1,0,9,2,167,1,1,1,0,0,1,0,0,0,1,"no"
36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,27,2,1,1,0,0,9,2,631,1,1,2,0,0,1,0,0,1,0,"yes"
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,390,1,1,1,0,0,9,2,120,2,1,2,1,0,0,1,0,0,0,"yes"
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1527,2,1,1,0,0,9,2,172,1,1,3,1,0,0,1,0,0,0,"no"
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-32,1,2,1,0,0,9,2,63,4,1,5,1,0,0,0,1,0,0,"yes"
39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,172,2,1,1,0,0,9,2,125,2,1,2,1,0,0,0,1,0,0,"yes"
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10541,1,1,1,0,0,9,2,164,2,1,1,0,0,1,1,0,0,0,"yes"
23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,480,1,1,1,0,0,9,2,742,2,1,1,1,0,0,0,1,0,0,"yes"
34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2374,2,1,1,0,0,9,2,243,2,1,3,0,0,1,1,0,0,0,"yes"
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,935,1,1,1,0,0,9,2,385,2,1,8,0,0,1,1,0,0,0,"yes"
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2085,1,1,1,0,0,9,2,501,2,0,0,0,0,0,0,0,0,0,"yes"
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,479,1,1,1,0,0,9,2,629,2,0,0,0,0,0,0,0,0,0,"yes"
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,1,0,0,10,2,86,2,1,2,0,1,0,1,0,0,0,"no"
52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,94,1,1,1,0,0,10,2,153,1,1,13,0,0,1,1,0,0,0,"yes"
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,22867,2,1,1,0,0,10,2,165,1,1,5,0,0,1,1,0,0,0,"no"
36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,417,1,1,1,0,0,10,2,151,1,0,0,0,0,0,0,0,0,0,"yes"
42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,94,2,1,1,0,0,10,2,151,1,1,6,0,0,1,0,1,0,0,"no"
55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3450,1,1,1,0,0,10,2,169,1,1,1,1,0,0,0,1,0,0,"yes"
60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1853,1,1,1,0,0,10,2,234,1,1,1,0,0,1,0,1,0,0,"yes"
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3954,2,1,1,0,0,10,2,201,1,1,3,1,0,0,0,1,0,0,"no"
61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2557,2,1,1,0,0,10,2,158,2,1,5,0,0,1,1,0,0,0,"yes"
58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,589,2,1,1,0,0,10,2,511,3,1,6,0,0,1,0,1,0,0,"yes"
48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,201,1,1,1,0,0,10,2,406,2,1,2,0,0,1,1,0,0,0,"yes"
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,7050,1,1,1,0,0,10,2,278,3,1,1,0,0,1,0,1,0,0,"yes"
34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2885,1,1,1,0,0,10,2,314,2,1,4,0,1,0,0,1,0,0,"yes"
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2155,1,2,1,0,0,10,2,135,2,1,5,0,0,1,1,0,0,0,"yes"
39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,902,2,1,1,0,0,10,2,691,2,1,5,1,0,0,0,1,0,0,"yes"
70,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,579,1,1,1,0,0,11,2,82,2,1,1,1,0,0,0,1,0,0,"no"
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1791,1,1,1,0,0,11,2,71,1,1,1,0,0,1,0,1,0,0,"yes"
54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2206,1,1,1,0,0,11,2,449,1,1,3,0,0,1,1,0,0,0,"yes"
27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,5291,1,1,1,0,0,11,2,293,1,1,4,0,0,1,1,0,0,0,"yes"
33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1211,1,1,1,0,0,11,2,535,1,1,1,0,0,1,0,1,0,0,"yes"
77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,638,1,1,1,0,0,11,2,288,1,1,1,0,0,1,0,1,0,0,"yes"
75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,37127,1,1,1,0,0,11,2,505,1,0,0,0,0,0,0,0,0,0,"no"
57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,501,2,2,1,0,0,11,2,105,7,1,2,1,0,0,0,1,0,0,"no"
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4448,1,1,1,0,0,11,2,112,8,0,0,0,0,0,0,0,0,0,"yes"
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,533,1,1,1,0,0,11,2,144,1,1,9,0,0,1,1,0,0,0,"yes"
61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5267,1,1,1,0,0,11,2,226,3,0,0,0,0,0,0,0,0,0,"yes"
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3324,1,1,1,0,0,11,2,309,1,1,4,0,0,1,1,0,0,0,"yes"
75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6053,1,1,1,0,0,11,2,865,2,1,1,1,0,0,0,1,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,61,2,1,1,0,0,11,2,253,1,1,4,0,0,1,0,1,0,0,"yes"
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,0,0,11,2,391,2,1,5,0,0,1,1,0,0,0,"yes"
59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,116,1,1,1,0,0,11,2,268,1,1,7,0,0,1,0,1,0,0,"yes"
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,413,2,1,1,0,0,11,2,456,2,1,2,0,0,1,0,1,0,0,"yes"
35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,353,1,1,1,0,0,11,2,352,1,1,1,0,0,1,0,1,0,0,"yes"
48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,315,1,1,0,0,1,11,2,271,1,0,0,0,0,0,0,0,0,0,"yes"
44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,451,1,1,1,0,0,11,2,203,1,1,2,0,0,1,0,1,0,0,"no"
71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1712,1,1,1,0,0,11,2,660,1,0,0,0,0,0,0,0,0,0,"yes"
60,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,523,1,1,1,0,0,11,2,467,1,1,3,0,0,1,0,1,0,0,"yes"
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1454,2,1,1,0,0,11,2,231,2,1,2,1,0,0,0,0,1,0,"yes"
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,9367,1,1,1,0,0,11,2,981,1,1,6,0,0,1,1,0,0,0,"yes"
49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,1,0,0,11,2,283,3,0,0,0,0,0,0,0,0,0,"no"
75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,291,1,1,1,0,0,11,2,515,1,1,1,1,0,0,0,1,0,0,"yes"
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1382,2,1,1,0,0,11,2,397,2,0,0,0,0,0,0,0,0,0,"yes"
64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,846,1,1,1,0,0,11,2,671,1,1,3,1,0,0,0,1,0,0,"yes"
66,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,780,1,1,1,0,0,12,2,388,4,0,0,0,0,0,0,0,0,0,"no"
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,341,1,1,1,0,0,12,2,419,2,1,1,0,0,1,0,1,0,0,"yes"
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,255,1,1,1,0,0,12,2,123,1,1,4,0,0,1,0,1,0,0,"no"
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,113,1,1,1,0,0,12,2,328,2,1,4,0,0,1,0,1,0,0,"yes"
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,13014,1,1,1,0,0,12,2,637,1,1,1,0,0,1,0,1,0,0,"yes"
26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,632,1,1,1,0,0,12,2,218,1,0,0,0,0,0,0,0,0,0,"yes"
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,417,2,1,1,0,0,12,2,155,10,1,5,1,0,0,0,1,0,0,"no"
41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,27696,1,1,1,0,0,12,2,138,2,1,3,0,0,1,0,1,0,0,"yes"
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3715,1,1,1,0,0,12,2,171,2,1,4,0,1,0,0,1,0,0,"yes"
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4675,1,1,1,0,0,12,2,181,3,0,0,0,0,0,0,0,0,0,"yes"
36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2843,1,1,1,0,0,12,2,473,1,1,1,0,0,1,0,1,0,0,"no"
32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,3271,1,1,1,0,0,12,2,375,1,1,1,0,1,0,0,0,0,1,"yes"
51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,346,1,1,1,0,0,12,2,122,1,1,5,0,0,1,1,0,0,0,"yes"
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8000,1,1,1,0,0,12,2,291,1,1,2,1,0,0,0,0,1,0,"yes"
21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,123,1,1,0,1,0,12,2,379,5,1,2,0,0,1,1,0,0,0,"yes"
41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4276,2,1,1,0,0,12,2,103,3,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10185,1,1,1,0,0,12,2,251,1,1,3,0,0,1,0,1,0,0,"yes"
